Country,Decade,Schizophrenia Avg Percent,Schizophrenia Avg DALYs,Depressive Avg Percent,Depressive Avg DALYs,Anxiety Avg Percent,Anxiety Avg DALYs,Bipolar Avg Percent,Bipolar Avg DALYs,Eating Avg Percent,Eating Avg DALYs
Bahamas,2,0.28594467,183.683349,2.98650672,516.274456,4.248723320000001,407.04949999999997,0.899460517,195.263761,0.29772853,63.37922090000001
Bahamas,3,0.284762333,182.74586900000003,2.9698746199999997,512.322316,4.31755821,413.390315,0.8992974850000002,195.171173,0.294487964,62.68716669999999
Bahrain,1,0.27111335200000003,173.61249099999995,5.09983155,944.5792099999999,4.9667368000000005,476.04005100000006,0.781472873,168.823927,0.266983629,56.7232979
Bahrain,2,0.271358231,173.85402199999996,4.94556873,911.7073790000001,4.96311106,475.89608200000004,0.779056617,168.305678,0.272572779,57.9591001
Bahrain,3,0.27094235200000005,173.747866,4.559400340000001,830.589882,4.91015615,471.527123,0.778504334,168.27726700000002,0.280525115,59.7438015
Bangladesh,1,0.2806205459999999,178.86039999999997,4.680836019999999,835.6969529999999,2.9855994299999993,282.542872,0.39057528900000005,83.6126785,0.08551672199999999,18.290423800000003
Bangladesh,2,0.278592861,177.87202599999998,4.57961557,815.262931,3.1745927099999998,301.27058900000003,0.39021291,83.70884549999998,0.0909647016,19.510148899999997
Bangladesh,3,0.27663075499999995,176.87582700000002,4.5937497899999995,817.8701139999998,3.15571496,299.923051,0.38952915099999996,83.7303701,0.1065807575,22.8118543
Barbados,1,0.28205552199999995,182.067935,3.0691368700000003,535.0079119999999,4.2444763199999995,407.506581,0.9330685500000001,203.219184,0.23279007300000001,49.703049
Barbados,2,0.282846442,182.41436299999998,3.07348671,535.5165079999999,4.2462953400000005,407.48156700000004,0.9331566410000001,203.14316,0.24029510999999998,51.2708071
Barbados,3,0.282402733,182.087106,3.10119759,541.0040550000001,4.31180425,413.50602899999996,0.9330670300000001,202.94221499999998,0.24118856900000002,51.45693680000001
Belarus,1,0.27051720599999995,173.07119,3.9919786000000004,700.666612,3.52886211,336.95023899999995,0.521308884,112.431342,0.10471715309999999,22.5355511
Belarus,2,0.27110988,173.513868,4.06733119,716.722019,3.5132059299999994,335.634796,0.521198382,112.4988236,0.10670334349999999,22.987601899999998
Belarus,3,0.27640964,177.41604500000003,3.89500809,682.1467,3.491320639999999,334.170405,0.521057107,112.7321618,0.12853673699999998,27.6520382
Belgium,1,0.274584557,174.74433100000002,3.2693356700000002,564.534598,4.97373328,476.746734,0.8974563479999998,192.823285,0.377263192,80.32904299999998
Belgium,2,0.273986686,173.67928,3.39306357,595.0690920000001,4.94143983,472.72502599999996,0.8995509499999998,192.62699200000003,0.404363295,85.8960982
Belgium,3,0.274126725,173.83442,3.5780689700000003,626.530504,5.06802576,484.46511200000003,0.900388257,192.90200699999997,0.4285986339999999,91.81331549999997
Belize,1,0.267664864,172.563397,3.2129709699999998,565.699023,4.0464593,388.258128,0.9058055640000001,197.013376,0.173543629,36.9753144
Belize,2,0.269926154,173.43262199999998,3.3006516000000006,582.933581,4.05789955,388.489339,0.906886916,196.820037,0.18581146699999998,39.545163
Belize,3,0.27020351300000006,173.45884900000001,3.27521591,577.0424740000001,4.14975665,397.10179000000005,0.907336122,196.75706300000002,0.19357229899999998,41.1947725
Benin,1,0.21145813899999996,134.94507900000002,4.360632270000001,750.27667,3.15465955,300.983568,0.545763801,117.21276929999999,0.08981685810000002,19.1498202
Benin,2,0.21193152399999998,135.802026,4.43294797,767.4946219999999,3.1638120400000003,302.510226,0.545706869,117.53060739999998,0.09232018909999999,19.7225403
Benin,3,0.212417692,136.352373,4.43804776,770.099775,3.2029888099999995,306.982801,0.5456099209999999,117.85077040000002,0.09637198899999999,20.6300954
Bermuda,1,0.298903107,193.144786,3.4972699,626.435871,4.240480939999999,407.77028100000007,0.977844664,213.14391800000004,0.316299536,67.43865600000001
Bermuda,2,0.302423124,195.444843,3.3166156300000003,588.239116,4.248095999999999,408.603391,0.9784741590000001,213.40587799999997,0.34350547400000003,73.298756
Bermuda,3,0.30439374999999996,196.71578299999996,3.16786108,556.76544,4.312115829999999,414.86168100000003,0.977989079,213.32919099999998,0.364819283,77.8579151
Bhutan,1,0.283950189,181.117095,4.18806413,729.623114,3.1905100200000005,301.70194,0.392405935,84.10039149999999,0.1006824261,21.5040095
Bhutan,2,0.286514069,183.169154,4.03958567,700.4006849999998,3.1965326099999998,303.046741,0.392657026,84.347253,0.11497706,24.558476699999996
Bhutan,3,0.286336485,183.05226,3.9661044000000003,685.149474,3.23311142,306.715685,0.39253892,84.39719159999999,0.134290574,28.6476343
Bolivia,1,0.26142289,167.00335,3.649999799999999,650.3192159999999,5.629680380000001,535.829013,0.888308004,191.72095399999995,0.19489947000000002,41.2188615
